objid,ra,dec,z,zErr,psfMag_g,psfMag_r,psfMagErr_g,psfMagErr_r
1237665533328031897,227.62221,22.280396,0.071666,9.129197E-6,20.312923,19.959974,0.029915,0.025618
1237665533328097504,227.70275,22.126358,0.0967,6.60377E-6,19.269388,18.63006,0.023361,0.014293
1237665428102971555,227.63841,22.490698,0.166796,7.946617E-6,19.0413,18.815836,0.021745,0.014874
1237665533328097292,227.70303,22.180012,0.083294,2.194446E-5,19.011179,18.106356,0.023008,0.013554
1237665440992198944,227.82477,22.241178,0.12048,2.023666E-5,19.065786,17.981546,0.017188,0.015067
1237665440992198900,227.79285,22.288109,0.089106,1.014592E-5,19.099232,18.210258,0.017284,0.015424
1237665428102971513,227.58722,22.489146,0.077884,1.525443E-5,18.635389,17.760059,0.021123,0.013106
1237665428103037007,227.76161,22.466464,0.088783,2.250566E-5,18.569056,17.531054,0.026024,0.013587
1237665533328097557,227.80167,22.158606,0.07177,1.030596E-5,19.676613,19.035551,0.024387,0.015396
1237665533328097493,227.69165,22.114996,0.137603,7.161706E-6,19.769751,19.036945,0.024647,0.015251
1237665440992198921,227.80311,22.271042,0.102892,2.687052E-5,19.651167,18.61269,0.019248,0.016152
1237665533328097529,227.75408,22.166053,0.137823,9.67692E-6,20.282475,19.568584,0.027572,0.020348
1237665428102971615,227.67286,22.346926,0.089774,9.899916E-6,18.891493,18.29134,0.021433,0.013744
1237665428102906090,227.47706,22.408603,0.119219,2.679055E-5,19.658525,18.679001,0.019483,0.01695
1237665533328097463,227.68568,22.187559,0.089767,2.043962E-5,19.183464,18.215887,0.023191,0.013682
1237665533327966445,227.49164,22.134549,0.081435,9.205992E-6,20.476444,20.059065,0.024838,0.019839
1237665533328031997,227.58848,22.162319,0.379913,9.277745E-5,21.880442,20.140791,0.054918,0.021521
1237665533328097412,227.72722,22.061458,0.090067,1.962615E-5,19.319365,18.485987,0.235427,0.181847
1237665533328097502,227.68655,22.082623,0.089949,1.815631E-5,19.273844,18.372356,0.023344,0.013822
1237665533328163030,227.91354,22.026692,0.194509,4.390976E-5,20.273314,18.995077,0.022832,0.013876
1237665440992264366,227.94638,22.218992,0.120492,2.569791E-5,19.647955,18.59602,0.02275,0.015815
1237665428103037118,227.87594,22.418198,0.168081,3.599011E-5,20.029593,18.907604,0.028921,0.015541
1237665428103102643,227.94695,22.433243,0.176721,2.13441E-5,20.350292,19.569326,0.025917,0.019136
1237665428103168350,228.18383,22.317764,0.324436,7.836169E-5,21.219839,19.56863,0.042541,0.019127
1237665428103102682,227.98523,22.430839,0.168146,3.461241E-5,20.103933,18.971725,0.024047,0.016402
1237665428103233648,228.21234,22.297111,0.13468,2.496133E-5,19.238096,18.221045,0.016649,0.011413
1237665428103168384,228.13802,22.376474,0.03539,1.543099E-5,20.437206,20.114761,0.030601,0.024238
1237665428103168132,228.15758,22.305589,0.325184,8.046692E-5,21.199203,19.529127,0.044308,0.022312
1237665428103168202,228.0615,22.238142,0.135275,2.962311E-5,19.542137,18.538267,0.025582,0.015463
1237665428103168259,228.12012,22.245387,0.102828,2.744789E-5,20.108574,19.157019,0.028353,0.017304
1237665428103168250,228.10636,22.223446,0.120486,3.360525E-5,19.605385,18.503326,0.026181,0.015836
1237665533328097582,227.8295,22.147357,0.136436,1.947159E-5,19.680046,18.678059,0.024469,0.014525
1237665428103168710,228.13568,22.313987,0.313679,7.969373E-5,21.584911,19.905285,0.056927,0.030439
1237665428103233666,228.26517,22.232716,0.088195,1.69047E-5,18.475964,17.594833,0.015069,0.010759
1237665533328097565,227.83474,22.188895,0.188442,2.377018E-5,20.395748,19.310656,0.029495,0.023584
1237665428103233788,228.26587,22.149331,0.344845,7.670082E-5,21.588905,19.974047,0.050605,0.020901
1237665533328163055,227.97286,22.107928,0.188709,3.102611E-5,19.890306,18.76679,0.020572,0.013355
1237665533328163039,227.97389,22.14104,0.1206,2.0214E-5,19.937817,19.050676,0.020949,0.014256
1237665533328228570,228.11417,22.073988,0.121054,1.086541E-5,19.760891,19.058958,0.024479,0.036009
1237667735041605706,174.76515,22.138591,0.064709,2.172676E-5,19.670013,19.189753,0.046872,0.020565
1237667735041605682,174.84508,22.119242,0.023035,8.870112E-6,17.35421,17.089594,0.045275,0.017797
1237667735041540104,174.58679,22.086592,0.155685,3.674908E-5,20.060532,19.018553,0.104431,0.035726
1237667735041605830,174.7775,22.021011,0.021427,1.877399E-5,20.687889,20.354643,0.052194,0.030985
1237667735041540293,174.72478,22.018126,0.065239,1.289338E-5,20.17996,19.745953,0.028895,0.027497
1237667736115413072,174.92616,22.930116,0.141654,3.387103E-5,19.86717,18.81027,0.021273,0.022166
1237667736115347470,174.74769,22.967348,0.023028,6.949797E-6,18.596312,18.376139,0.024293,0.023544
1237667783367590049,174.99479,22.718698,0.339908,9.23937E-5,21.327642,19.414433,0.044758,0.022974
1237667783904395355,174.81837,23.145062,0.080695,1.41715E-5,19.024746,18.086348,0.030794,0.01788
1237667783904329792,174.65702,23.06209,0.14116,3.301717E-5,19.573076,18.370028,0.040413,0.011699
1237667736115413042,174.8422,23.021034,0.170194,1.479043E-5,19.853382,18.898232,0.021435,0.022481
1237667736115413093,174.96486,22.917015,0.139386,2.223188E-5,19.063229,18.00477,0.018476,0.021087
1237667783367655457,175.20165,22.754587,0.023171,4.275487E-6,18.595959,18.403753,0.023462,0.020108
1237667736115347562,174.73659,22.878222,0.185882,3.96475E-5,20.042957,18.792933,0.028392,0.024189
1237667783367459270,174.64073,22.723855,0.413117,1.137267E-4,22.200903,20.407732,0.079473,0.029591
1237667736115216475,174.47144,22.863579,0.090215,1.993255E-5,18.996977,18.074976,0.020557,0.019078
1237667783367393966,174.57335,22.75363,0.457194,1.819765E-4,22.09235,20.348682,0.077516,0.034745
1237667783367458900,174.61083,22.671898,0.068648,9.701195E-6,18.968674,18.158606,0.024546,0.014561
1237667783367393558,174.49237,22.772484,0.049119,7.635991E-6,20.421261,19.871391,0.033163,0.029428
1237667783904460930,174.93972,23.1317,0.050105,1.454589E-5,18.174843,17.212309,0.01446,0.019506
1237667735578607862,175.0371,22.553422,0.023504,2.086866E-5,20.943253,20.637344,0.038717,0.039802
1237667735578607761,175.07856,22.407008,0.022791,1.832795E-5,20.158228,19.84664,0.030745,0.02826
1237667782830719102,175.03482,22.35645,0.123514,2.717572E-5,18.859631,17.794487,0.036192,0.013706
1237667782830718992,174.98008,22.37891,0.179052,1.774026E-5,20.073656,19.137398,0.038625,0.016692
1237667782830719071,174.98539,22.328041,0.122338,2.876406E-5,18.941181,18.10111,0.036249,0.014102
1237667782830784661,175.14584,22.240567,0.172538,3.72171E-5,20.43055,19.3025,0.026227,0.022126
1237667782830784652,175.13875,22.199921,0.181464,4.598261E-5,20.050831,18.766943,0.022462,0.019995
1237667735041802393,175.25572,22.197193,0.067198,7.574894E-6,20.223188,19.918486,0.046738,0.060386
1237667735041802326,175.31796,22.159443,0.062696,1.309506E-5,18.034245,17.100702,0.020245,0.014881
1237667735041802430,175.32509,22.116191,0.107188,1.014086E-5,19.876072,19.099077,0.023969,0.017558
1237667735041736727,175.0714,22.105556,0.209104,4.208115E-5,20.196905,18.900862,0.038988,0.015312
1237667910589284470,175.16371,23.904104,0.089381,2.449747E-5,19.886837,18.961933,0.02356,0.020235
1237667910589153467,174.74525,23.869269,0.136826,3.387661E-5,20.272863,19.198498,0.030034,0.017267
1237667910589218948,174.91742,23.968746,0.131816,1.482195E-5,19.231133,18.304893,0.024064,0.01552
1237667910589218975,174.94382,23.975192,0.088203,9.734274E-6,19.312042,18.497824,0.023919,0.014864
1237667910589218900,174.87185,23.890424,0.071442,2.759709E-5,19.564295,18.491966,0.025264,0.01485
1237667910589218930,174.90812,23.9832,0.138084,2.667462E-5,19.353722,18.261026,0.023924,0.01441
1237667910589153476,174.74981,23.972196,0.131672,1.303186E-5,19.918016,18.960711,0.028109,0.016256
1237667910589087866,174.63708,23.94218,0.049507,1.496841E-5,18.360298,17.261021,0.020564,0.0131
1237667910052282426,174.72373,23.585466,0.178153,3.082139E-5,20.170555,19.157784,0.030943,0.02949
1237667549275357450,174.83888,23.721428,0.034522,1.251129E-5,18.670515,18.057491,0.021736,0.015691
1237667736652283944,174.80952,23.346899,0.13768,2.289714E-5,19.134632,18.043579,0.032721,0.016754
1237667549275357477,174.85042,23.810345,0.07188,1.867171E-5,19.242153,18.500227,0.02273,0.016201
1237667549275357347,174.80859,23.796,0.034368,9.836789E-6,17.19429,16.476667,0.020934,0.014995
1237667910052282436,174.74554,23.590242,0.108829,2.067144E-5,19.247656,18.233511,0.027695,0.028191
1237667736652218493,174.73479,23.373608,0.050293,1.000689E-5,19.037725,18.402353,0.025672,0.016071
1237667549275357434,174.81711,23.658818,0.0342,9.13621E-6,19.089258,18.730486,0.02375,0.017128
1237667736652283996,174.89835,23.258386,0.068712,1.901166E-5,18.74659,17.805353,0.032635,0.017157
1237667549275422870,174.90085,23.791531,0.109108,6.098819E-6,19.414431,19.029613,0.028241,0.022145
1237667910052348041,174.89383,23.592595,0.034998,5.223964E-6,18.97382,18.611887,0.021593,0.015869
1237665442066202758,228.65905,22.714379,0.184694,3.644982E-5,20.087543,18.936413,0.021572,0.016061
1237665442066202768,228.67739,22.741556,0.187383,4.372647E-5,20.195559,18.979958,0.022657,0.016208
1237665442066268228,228.75861,22.765148,0.043682,2.40375E-5,19.992453,19.364191,0.019246,0.020411
1237665442066202889,228.7599,22.847693,0.382787,9.689144E-5,22.024498,20.224148,0.172545,0.062413
1237665429177106725,228.94589,22.925549,0.426753,9.288983E-5,21.494261,19.87661,0.044028,0.022762
1237665429177106647,228.86547,22.837477,0.021079,1.972928E-5,21.165854,20.646681,0.056588,0.086502
1237665442066202761,228.71097,22.841847,0.102473,1.042629E-5,19.255999,18.457045,0.017439,0.014912
1237665442066203011,228.64181,22.885992,0.383812,1.112344E-4,22.060436,20.387463,0.074177,0.030139
1237665429177041087,228.77373,22.91595,0.165712,3.320871E-5,19.835003,18.678843,0.019947,0.01434
1237665442603073611,228.74168,23.136374,0.111195,3.019378E-5,19.387817,18.402517,0.019757,0.01241
1237665442603139219,228.92448,23.04037,0.084712,1.539887E-5,20.234676,19.203104,0.022988,0.017698
1237665429177040983,228.66199,23.065431,0.148306,1.419907E-5,19.559965,18.600611,0.018632,0.014193
1237665442603008176,228.64526,23.14127,0.043761,6.770726E-6,19.388321,19.033453,0.017166,0.015131
1237665442603073591,228.84466,23.090443,0.111071,1.151292E-5,20.193302,19.454237,0.024433,0.016593
1237665442603073690,228.89802,23.136683,0.195878,4.247439E-5,20.239758,18.99601,0.024716,0.014211
1237665429177041565,228.76456,23.005841,0.458335,7.596363E-5,22.104174,20.2777,0.068619,0.02523
1237665178453672256,229.32735,23.497114,0.19103,3.081577E-5,19.704172,18.771309,0.026353,0.021501
1237665372254961866,229.1253,23.851312,0.101054,3.137879E-5,19.42938,18.515902,0.023482,0.0235
1237665178453672296,229.25416,23.513672,0.190036,4.248347E-5,19.929392,18.800056,0.027596,0.021523
1237665178453672227,229.2643,23.464182,0.070474,1.171687E-5,17.50614,16.741356,0.022916,0.019956
1237665371718222080,229.30264,23.310364,0.192294,3.839594E-5,20.045139,18.821447,0.024802,0.020697
1237665371718222055,229.21138,23.240143,0.389084,8.203767E-5,21.529922,19.832952,0.053242,0.025083
1237665178453606722,229.17577,23.497577,0.085403,6.749451E-6,19.273743,18.92193,0.021814,0.019479
1237665372255027395,229.23844,23.628232,0.087623,2.452196E-5,19.059797,18.221624,0.033875,0.019746
1237665178990477462,229.22667,23.891503,0.084047,1.031402E-5,19.127026,18.593706,0.032453,0.017396
1237665372255092925,229.35167,23.600109,0.021698,1.350469E-5,18.663113,17.662439,0.020324,0.016503
1237665178453672310,229.34259,23.546178,0.088933,1.624313E-5,19.731583,18.918736,0.026495,0.021869
1237665372255027430,229.34526,23.789088,0.070821,1.254455E-5,19.533592,19.131721,0.034332,0.021476
1237665372255027487,229.31102,23.79654,0.315302,5.863288E-5,20.982515,19.47419,0.045821,0.024067
1237665372255027339,229.19861,23.729954,0.12192,1.101155E-5,20.141863,19.888361,0.036528,0.025161
1237665178453737796,229.38367,23.563289,0.021763,2.305622E-5,20.119635,19.951382,0.024934,0.027296
1237665442066137223,228.45471,22.829788,0.088031,2.126018E-5,19.270462,18.347261,0.019898,0.015432
1237665428640104660,228.41777,22.633475,0.187976,3.734036E-5,20.244085,19.037594,0.024392,0.015743
1237665442066137901,228.59495,22.820844,0.457621,1.78186E-4,22.376162,20.531719,0.096352,0.031561
1237665442066137246,228.48063,22.83399,0.086531,2.731481E-5,19.934015,18.992659,0.02191,0.016204
1237665429176910094,228.48075,23.071195,0.044281,1.264407E-5,19.148695,18.279076,0.015951,0.011432
1237665428640104706,228.4512,22.644268,0.089011,1.048058E-5,19.487648,18.824238,0.02037,0.015056
1237665442066137304,228.59214,22.908493,0.021104,8.467522E-6,17.372732,16.59478,0.017392,0.013418
1237665533327048831,225.20311,22.87518,0.124719,3.548078E-5,20.118782,19.125952,0.021946,0.018849
1237665440990953902,224.8193,23.220651,0.435049,8.899081E-5,21.739128,20.100136,0.065013,0.025564
1237665440991019084,225.05727,23.155027,0.179708,3.107669E-5,19.625229,18.417904,0.029962,0.01637
1237665428101791905,224.84883,23.245273,0.038384,8.806644E-6,19.171921,18.758196,0.021124,0.013865
1237665533327114340,225.3739,22.797188,0.126886,2.831376E-5,19.734074,18.676641,0.021056,0.012455
1237665533327114359,225.40242,22.789786,0.124957,2.497044E-5,19.087582,18.000946,0.019344,0.011364
1237665550504362143,224.977,22.725404,0.181445,2.51566E-5,20.285645,19.00572,0.026723,0.014537
1237665533327114365,225.3868,22.741844,0.123725,1.341636E-5,20.238882,19.383013,0.023557,0.015001
1237665550504427708,225.20608,22.669536,0.149454,2.268599E-5,20.143955,18.93289,0.028821,0.014861
1237665550504493111,225.35644,22.538742,0.062909,2.713697E-5,18.60051,17.700796,0.015743,0.012327
1237665427565117452,225.13534,22.786243,0.070151,1.068578E-5,18.816065,18.376802,0.036522,0.02579
1237665427565183177,225.39144,22.698232,0.061985,6.417438E-6,19.500956,18.797745,0.030321,0.016229
1237665533327114349,225.42421,22.876981,0.116846,2.319685E-5,19.10471,18.100733,0.019432,0.011563
1237665532790177974,225.11204,22.461432,0.235015,4.753602E-5,20.718508,19.382954,0.05868,0.045719
1237665532790112586,225.06117,22.592189,0.233713,5.871945E-5,21.107634,19.621244,0.034477,0.022356
1237665532790243581,225.22532,22.347897,0.368627,1.118927E-4,21.83757,20.182926,0.057643,0.02531
1237665532790243495,225.24113,22.381813,0.161413,1.882728E-5,20.285009,19.439257,0.021181,0.020291
1237665532790178005,225.12179,22.384544,0.057311,1.534725E-5,18.926964,18.207035,0.018394,0.015544
1237665532790177938,225.0991,22.563668,0.150953,2.784568E-5,19.852964,18.850277,0.021139,0.016645
1237665549967622273,225.19117,22.343004,0.123415,2.585287E-5,18.992178,17.871983,0.01445,0.012684
1237665428101660896,224.61996,23.399414,0.1063,1.720441E-5,20.269033,19.506729,0.124142,0.123019
1237665428101726336,224.65599,23.406702,0.166435,3.334073E-5,19.727148,18.560148,0.017882,0.013689
1237665428638531816,224.6982,23.840166,0.047153,9.064502E-6,20.770643,20.253244,0.032472,0.028097
1237665428638531687,224.72331,23.822076,0.163571,4.217736E-5,20.299477,19.070709,0.025257,0.017576
1237665428101791828,224.80331,23.350861,0.070616,2.817002E-5,19.282188,18.42614,0.02138,0.012861
1237665428638466247,224.55984,23.964696,0.045497,1.756736E-5,18.794394,18.01881,0.017661,0.017407
1237665428638466278,224.56855,23.873435,0.210034,4.786727E-5,20.218004,18.77132,0.023465,0.018428
1237665428101660913,224.65026,23.477715,0.105903,2.242668E-5,19.602839,18.602446,0.015726,0.015187
1237665428638531754,224.70673,23.790352,0.259178,5.388762E-5,20.736027,19.13032,0.029961,0.017798
1237665428638531796,224.63509,23.775677,0.044338,1.53599E-5,20.869139,20.358921,0.032771,0.029526
1237665442064629987,224.98399,23.984819,0.163277,1.705247E-5,19.673105,18.824856,0.018862,0.015232
1237665442064564536,224.79925,23.972192,0.323301,1.194092E-4,21.265167,19.650129,0.043276,0.019527
1237665428638400724,224.37258,23.833636,0.051713,6.310397E-6,18.449797,18.347342,0.018141,0.016974
1237665428638466287,224.55556,23.78309,0.104357,2.291018E-5,19.447662,18.596792,0.019237,0.018164
1237665441527562420,224.38022,23.781705,0.146229,1.071349E-5,18.721693,18.186531,0.018616,0.020492
1237665428101595355,224.4199,23.424562,0.150839,3.833318E-5,19.741493,18.637884,0.018518,0.020636
1237665428638400648,224.35406,23.990687,0.104136,2.642645E-5,19.542282,18.609386,0.019772,0.016697
1237665428638400825,224.37986,23.950332,0.337685,5.910103E-5,21.203636,19.518867,0.037943,0.019745
1237665441527627911,224.51198,23.75821,0.046082,8.084307E-6,18.879545,18.200377,0.018894,0.019515
1237665428101595309,224.42011,23.516989,0.151095,2.174065E-5,18.711746,17.748184,0.014955,0.0197
1237665428638466240,224.48639,23.824209,0.104219,2.325254E-5,18.870138,17.988947,0.017928,0.017447
1237665441527627800,224.45799,23.616849,0.335263,1.054035E-4,21.594923,19.94252,0.061652,0.02639
1237665428638400847,224.41162,23.92472,0.211299,4.644414E-5,20.760988,19.453604,0.032237,0.022485
1237665441527627902,224.48461,23.702442,0.118016,2.630918E-5,19.230116,18.309839,0.019629,0.019626
1237665428101595344,224.40324,23.419071,0.231831,4.715279E-5,20.343941,18.96125,0.023457,0.021384
1237665441527562535,224.45504,23.797839,0.349185,5.721177E-5,20.991112,19.388403,0.035987,0.023316
1237665428101595380,224.43456,23.414803,0.120368,1.754554E-5,19.338802,18.453129,0.020169,0.028582
1237665428101595340,224.40266,23.436571,0.081576,1.104683E-5,19.116758,18.46196,0.015909,0.020382
1237665428101660847,224.58073,23.408074,0.165408,3.81767E-5,19.84502,18.591789,0.019102,0.016097
1237665441527431395,224.12968,23.834387,0.035032,1.037192E-5,19.160492,18.479202,0.020043,0.012321
1237665428101464316,224.13225,23.52498,0.079659,1.425435E-5,19.930456,19.079031,0.023702,0.016613
1237665428638335179,224.23092,23.948584,0.114415,2.578302E-5,19.488689,18.628275,0.017696,0.020972
1237665428101529665,224.3114,23.495111,0.328494,9.014373E-5,21.477137,19.689339,0.051248,0.022801
1237665428101529773,224.28468,23.532874,0.16637,1.048227E-5,19.825649,19.062017,0.027264,0.019254
1237665428101529740,224.22711,23.51667,0.051809,1.197056E-5,18.816696,18.201469,0.024888,0.017619
1237665441527562380,224.34482,23.788982,0.067346,5.786171E-6,19.075174,18.998161,0.019254,0.021909
1237665428638335238,224.2988,23.890732,0.103941,3.607839E-5,19.980453,19.124268,0.020185,0.022011
1237665441527562283,224.35281,23.82334,0.03065,1.70693E-5,20.311562,19.89443,0.042477,0.041719
1237665441527562413,224.33756,23.690698,0.150387,2.774989E-5,19.767492,18.781887,0.021689,0.021323
